,date,team1Name,team1Points,team2Name,team2Points,venue,teamType,referee,totalPoints,result,day,month,season,avgLast5ScoresTeam1,avgLast5ScoresAgainstTeam1,avgLast5ScoresTeam2,avgLast5ScoresAgainstTeam2,avgLast5BpsTeam1,avgLast5BpsAgainstTeam1,avgLast5BpsTeam2,avgLast5BpsAgainstTeam2,avgLast5TriesTeam1,avgLast5ConversionsTeam1,avgLast5PenaltiesTeam1,avgLast5DropGoalsTeam1,avgLast5TriesAgainstTeam1,avgLast5ConversionsAgainstTeam1,avgLast5PenaltiesAgainstTeam1,avgLast5DropGoalsAgainstTeam1,avgLast5TriesTeam2,avgLast5ConversionsTeam2,avgLast5PenaltiesTeam2,avgLast5DropGoalsTeam2,avgLast5TriesAgainstTeam2,avgLast5ConversionsAgainstTeam2,avgLast5PenaltiesAgainstTeam2,avgLast5DropGoalsAgainstTeam2,targetCode,wonLastGameTeam1,wonLastGameTeam2,team1LastSeasonStanding,team2LastSeasonStanding
876,2017-11-18,Wasps,40,Newcastle,10,Ricoh Arena,home,Matthew O'Grady,50,W,Sat,Nov,2017-18,20.8,28.0,21.2,28.4,0.4,0.4,0.4,0.6,2.2,1.6,2.2,0.0,2.8,1.6,3.4,0.2,3.0,2.2,0.6,0.0,3.0,2.4,2.6,0.0,1,1.0,0,1,8
1368,2017-11-18,Newcastle,10,Wasps,40,Ricoh Arena,away,Matthew O'Grady,50,L,Sat,Nov,2017-18,21.2,28.4,20.8,28.0,0.4,0.6,0.4,0.4,3.0,2.2,0.6,0.0,3.0,2.4,2.6,0.0,2.2,1.6,2.2,0.0,2.8,1.6,3.4,0.2,0,0.0,1,8,1
755,2017-11-19,Bath,22,London Irish,18,Madejski Stadium,away,Tom Foley,40,W,Sun,Nov,2017-18,22.6,20.2,17.8,35.4,0.8,0.4,0.2,0.6,2.2,1.6,2.6,0.2,2.8,1.6,1.0,0.0,2.0,1.6,1.4,0.0,4.8,3.6,1.4,0.0,1,0.0,0,5,13
650,2017-11-19,Sale,27,Leicester,35,Welford Road,away,Luke Pearce,62,L,Sun,Nov,2017-18,27.6,22.0,26.6,18.2,0.8,0.4,0.0,0.6,3.8,2.8,1.0,0.0,2.6,2.2,1.4,0.0,2.8,2.4,2.4,0.2,1.8,1.4,2.0,0.0,0,0.0,1,10,4
520,2017-11-19,Exeter,31,Harlequins,17,Sandy Park,home,JP Doyle,48,W,Sun,Nov,2017-18,25.8,15.4,31.4,28.6,0.8,0.4,0.6,1.0,3.2,2.4,1.4,0.0,1.8,1.4,1.0,0.2,3.6,2.8,2.6,0.0,3.8,1.8,2.0,0.0,1,1.0,1,2,6
1107,2017-11-19,Leicester,35,Sale,27,Welford Road,home,Luke Pearce,62,W,Sun,Nov,2017-18,26.6,18.2,27.6,22.0,0.0,0.6,0.8,0.4,2.8,2.4,2.4,0.2,1.8,1.4,2.0,0.0,3.8,2.8,1.0,0.0,2.6,2.2,1.4,0.0,1,1.0,0,4,10
70,2017-11-19,London Irish,18,Bath,22,Madejski Stadium,home,Tom Foley,40,L,Sun,Nov,2017-18,17.8,35.4,22.6,20.2,0.2,0.6,0.8,0.4,2.0,1.6,1.4,0.0,4.8,3.6,1.4,0.0,2.2,1.6,2.6,0.2,2.8,1.6,1.0,0.0,0,0.0,0,13,5
262,2017-11-19,Harlequins,17,Exeter,31,Sandy Park,away,JP Doyle,48,L,Sun,Nov,2017-18,31.4,28.6,25.8,15.4,0.6,1.0,0.8,0.4,3.6,2.8,2.6,0.0,3.8,1.8,2.0,0.0,3.2,2.4,1.4,0.0,1.8,1.4,1.0,0.2,0,1.0,1,6,2
877,2017-11-24,Gloucester,29,Newcastle,7,Kingston Park,away,JP Doyle,36,W,Fri,Nov,2017-18,21.6,27.6,21.8,30.6,0.2,1.0,0.4,0.8,2.8,2.0,1.2,0.0,3.2,2.2,2.4,0.0,3.0,2.2,0.8,0.0,3.8,3.2,1.6,0.0,1,1.0,0,9,8
395,2017-11-24,Newcastle,7,Gloucester,29,Kingston Park,home,JP Doyle,36,L,Fri,Nov,2017-18,21.8,30.6,21.6,27.6,0.4,0.8,0.2,1.0,3.0,2.2,0.8,0.0,3.8,3.2,1.6,0.0,2.8,2.0,1.2,0.0,3.2,2.2,2.4,0.0,0,0.0,1,8,9
1108,2017-11-25,Northampton,15,Sale,18,AJ Bell Stadium,away,Karl Dickson,33,L,Sat,Nov,2017-18,26.2,28.8,25.8,27.6,0.6,0.6,0.8,0.6,3.4,2.2,1.6,0.0,3.8,2.2,1.8,0.0,3.6,2.4,1.0,0.0,3.2,2.6,2.0,0.0,0,0.0,0,7,10
521,2017-11-25,Bath,38,Harlequins,14,Recreation Ground,home,Craig Maxwell-Keys,52,W,Sat,Nov,2017-18,25.8,19.0,30.0,30.6,0.8,0.4,0.6,1.0,2.4,1.8,3.0,0.4,2.4,1.4,1.4,0.0,3.6,3.0,2.0,0.0,4.2,2.4,1.6,0.0,1,1.0,0,5,6
982,2017-11-25,Sale,18,Northampton,15,AJ Bell Stadium,home,Karl Dickson,33,W,Sat,Nov,2017-18,25.8,27.6,26.2,28.8,0.8,0.6,0.6,0.6,3.6,2.4,1.0,0.0,3.2,2.6,2.0,0.0,3.4,2.2,1.6,0.0,3.8,2.2,1.8,0.0,1,0.0,0,10,7
651,2017-11-25,Worcester,31,Leicester,27,Welford Road,away,Greg MacDonald,58,W,Sat,Nov,2017-18,20.0,26.8,28.8,21.6,0.8,0.4,0.2,0.8,2.8,0.6,1.6,0.0,3.4,2.8,1.4,0.0,3.0,2.2,2.8,0.2,2.4,1.6,2.0,0.0,1,1.0,1,11,4
71,2017-11-25,Harlequins,14,Bath,38,Recreation Ground,away,Craig Maxwell-Keys,52,L,Sat,Nov,2017-18,30.0,30.6,25.8,19.0,0.6,1.0,0.8,0.4,3.6,3.0,2.0,0.0,4.2,2.4,1.6,0.0,2.4,1.8,3.0,0.4,2.4,1.4,1.4,0.0,0,0.0,1,6,5
1477,2017-11-25,Leicester,27,Worcester,31,Welford Road,home,Greg MacDonald,58,L,Sat,Nov,2017-18,28.8,21.6,20.0,26.8,0.2,0.8,0.8,0.4,3.0,2.2,2.8,0.2,2.4,1.6,2.0,0.0,2.8,0.6,1.6,0.0,3.4,2.8,1.4,0.0,0,1.0,1,4,11
1369,2017-11-26,London Irish,13,Wasps,17,Madejski Stadium,home,Christophe Ridley,30,L,Sun,Nov,2017-18,20.0,32.6,24.6,25.2,0.4,0.4,0.4,0.4,2.2,1.8,1.8,0.0,4.0,3.0,2.0,0.2,3.0,2.4,1.6,0.0,2.6,1.6,2.8,0.2,0,0.0,1,13,1
263,2017-11-26,Saracens,18,Exeter,20,Allianz Park,home,Ian Tempest,38,L,Sun,Nov,2017-18,33.0,14.2,23.8,16.8,0.8,0.0,0.8,0.4,3.8,2.8,2.8,0.0,1.6,1.0,1.4,0.0,3.0,2.2,1.2,0.0,2.0,1.6,1.0,0.2,0,0.0,1,3,2
1237,2017-11-26,Exeter,20,Saracens,18,Allianz Park,away,Ian Tempest,38,W,Sun,Nov,2017-18,23.8,16.8,33.0,14.2,0.8,0.4,0.8,0.0,3.0,2.2,1.2,0.0,2.0,1.6,1.0,0.2,3.8,2.8,2.8,0.0,1.6,1.0,1.4,0.0,1,1.0,0,2,3
756,2017-11-26,Wasps,17,London Irish,13,Madejski Stadium,away,Christophe Ridley,30,W,Sun,Nov,2017-18,24.6,25.2,20.0,32.6,0.4,0.4,0.4,0.4,3.0,2.4,1.6,0.0,2.6,1.6,2.8,0.2,2.2,1.8,1.8,0.0,4.0,3.0,2.0,0.2,1,1.0,0,1,13
878,2017-12-01,Northampton,22,Newcastle,24,Franklin's Gardens,home,Craig Maxwell-Keys,46,L,Fri,Dec,2017-18,21.2,27.4,16.6,30.0,0.6,0.6,0.2,0.6,2.6,1.4,1.8,0.0,3.6,2.0,1.8,0.0,2.2,1.6,0.8,0.0,3.8,3.2,1.4,0.0,0,0.0,0,7,8
1109,2017-12-01,Worcester,14,Sale,18,Sixways,home,Matthew Carley,32,L,Fri,Dec,2017-18,22.4,27.4,26.8,22.4,0.8,0.6,0.8,0.6,3.4,1.2,1.0,0.0,3.4,2.8,1.6,0.0,3.6,2.6,1.2,0.0,2.6,1.8,1.8,0.0,0,1.0,1,11,10
983,2017-12-01,Newcastle,24,Northampton,22,Franklin's Gardens,away,Craig Maxwell-Keys,46,W,Fri,Dec,2017-18,16.6,30.0,21.2,27.4,0.2,0.6,0.6,0.6,2.2,1.6,0.8,0.0,3.8,3.2,1.4,0.0,2.6,1.4,1.8,0.0,3.6,2.0,1.8,0.0,1,0.0,0,8,7
1478,2017-12-01,Sale,18,Worcester,14,Sixways,away,Matthew Carley,32,W,Fri,Dec,2017-18,26.8,22.4,22.4,27.4,0.8,0.6,0.8,0.6,3.6,2.6,1.2,0.0,2.6,1.8,1.8,0.0,3.4,1.2,1.0,0.0,3.4,2.8,1.6,0.0,1,1.0,1,10,11
396,2017-12-02,London Irish,15,Gloucester,39,Kingsholm,away,Ian Tempest,54,L,Sat,Dec,2017-18,17.6,28.0,22.6,25.2,0.6,0.2,0.4,0.8,1.8,1.6,1.8,0.0,3.4,2.2,2.0,0.2,3.0,2.0,1.2,0.0,3.0,2.4,1.8,0.0,0,0.0,1,13,9
757,2017-12-02,Gloucester,39,London Irish,15,Kingsholm,home,Ian Tempest,54,W,Sat,Dec,2017-18,22.6,25.2,17.6,28.0,0.4,0.8,0.6,0.2,3.0,2.0,1.2,0.0,3.0,2.4,1.8,0.0,1.8,1.6,1.8,0.0,3.4,2.2,2.0,0.2,1,1.0,0,9,13
72,2017-12-02,Exeter,42,Bath,29,Sandy Park,home,JP Doyle,71,W,Sat,Dec,2017-18,21.6,17.0,27.0,15.2,0.6,0.6,0.6,0.2,2.4,2.0,1.6,0.0,2.0,1.4,1.2,0.2,2.4,1.8,3.4,0.4,1.8,1.0,1.4,0.0,1,1.0,1,2,5
264,2017-12-02,Bath,29,Exeter,42,Sandy Park,away,JP Doyle,71,L,Sat,Dec,2017-18,27.0,15.2,21.6,17.0,0.6,0.2,0.6,0.6,2.4,1.8,3.4,0.4,1.8,1.0,1.4,0.0,2.4,2.0,1.6,0.0,2.0,1.4,1.2,0.2,0,1.0,1,5,2
652,2017-12-02,Wasps,32,Leicester,25,Ricoh Arena,home,Thomas Foley,57,W,Sat,Dec,2017-18,24.6,21.6,28.0,22.2,0.4,0.4,0.4,0.8,3.2,2.2,1.4,0.0,1.8,1.2,3.2,0.2,3.0,2.4,2.4,0.2,2.8,1.8,1.4,0.0,1,1.0,0,1,4
1370,2017-12-02,Leicester,25,Wasps,32,Ricoh Arena,away,Thomas Foley,57,L,Sat,Dec,2017-18,28.0,22.2,24.6,21.6,0.4,0.8,0.4,0.4,3.0,2.4,2.4,0.2,2.8,1.8,1.4,0.0,3.2,2.2,1.4,0.0,1.8,1.2,3.2,0.2,0,0.0,1,4,1
522,2017-12-03,Saracens,19,Harlequins,20,Twickenham Stoop,away,Luke Pearce,39,L,Sun,Dec,2017-18,28.4,15.6,27.2,32.0,0.8,0.0,0.4,1.2,3.2,2.0,2.8,0.0,1.6,1.4,1.6,0.0,3.4,3.0,1.4,0.0,4.4,2.6,1.6,0.0,0,0.0,0,3,6
1238,2017-12-03,Harlequins,20,Saracens,19,Twickenham Stoop,home,Luke Pearce,39,W,Sun,Dec,2017-18,27.2,32.0,28.4,15.6,0.4,1.2,0.8,0.0,3.4,3.0,1.4,0.0,4.4,2.6,1.6,0.0,3.2,2.0,2.8,0.0,1.6,1.4,1.6,0.0,1,0.0,0,6,3
758,2017-12-22,Worcester,23,London Irish,8,Sixways,home,Wayne Barnes,31,W,Fri,Dec,2017-18,24.6,26.0,17.2,30.0,1.0,0.6,0.6,0.4,3.6,1.2,1.4,0.0,3.2,2.6,1.6,0.0,1.8,1.4,1.8,0.0,3.6,2.4,2.2,0.2,1,0.0,0,11,13
1479,2017-12-22,London Irish,8,Worcester,23,Sixways,away,Wayne Barnes,31,L,Fri,Dec,2017-18,17.2,30.0,24.6,26.0,0.6,0.4,1.0,0.6,1.8,1.4,1.8,0.0,3.6,2.4,2.2,0.2,3.6,1.2,1.4,0.0,3.2,2.6,1.6,0.0,0,0.0,0,13,11
1371,2017-12-23,Gloucester,24,Wasps,49,Ricoh Arena,away,Craig Maxwell-Keys,73,L,Sat,Dec,2017-18,28.4,16.8,29.2,21.6,0.6,0.6,0.6,0.6,3.8,2.6,1.4,0.0,1.8,1.2,1.8,0.0,4.0,2.8,1.2,0.0,2.2,1.4,2.6,0.0,0,1.0,1,9,1
397,2017-12-23,Wasps,49,Gloucester,24,Ricoh Arena,home,Craig Maxwell-Keys,73,W,Sat,Dec,2017-18,29.2,21.6,28.4,16.8,0.6,0.6,0.6,0.6,4.0,2.8,1.2,0.0,2.2,1.4,2.6,0.0,3.8,2.6,1.4,0.0,1.8,1.2,1.8,0.0,1,1.0,1,1,9
984,2017-12-23,Exeter,35,Northampton,14,Franklin's Gardens,away,Thomas Foley,49,W,Sat,Dec,2017-18,27.4,18.8,19.6,27.8,0.6,0.8,0.6,0.6,3.4,3.2,1.2,0.0,2.4,1.6,1.2,0.0,2.4,1.2,1.6,0.0,3.6,2.2,1.8,0.0,1,1.0,0,2,7
265,2017-12-23,Northampton,14,Exeter,35,Franklin's Gardens,home,Thomas Foley,49,L,Sat,Dec,2017-18,19.6,27.8,27.4,18.8,0.6,0.6,0.6,0.8,2.4,1.2,1.6,0.0,3.6,2.2,1.8,0.0,3.4,3.2,1.2,0.0,2.4,1.6,1.2,0.0,0,0.0,1,7,2
879,2017-12-23,Harlequins,10,Newcastle,11,Kingston Park,away,Luke Pearce,21,L,Sat,Dec,2017-18,26.8,29.8,15.6,31.0,0.4,1.2,0.2,0.8,3.4,2.8,1.4,0.0,3.8,2.4,2.0,0.0,2.0,1.6,0.8,0.0,4.0,3.0,1.4,0.0,0,1.0,1,6,8
73,2017-12-23,Sale,32,Bath,9,AJ Bell Stadium,home,Ian Tempest,41,W,Sat,Dec,2017-18,19.0,23.2,27.8,21.8,0.6,0.8,0.8,0.4,2.4,1.4,1.4,0.0,2.6,1.6,2.2,0.0,3.0,2.2,2.6,0.2,3.0,2.2,0.8,0.0,1,1.0,0,10,5
1110,2017-12-23,Bath,9,Sale,32,AJ Bell Stadium,away,Ian Tempest,41,L,Sat,Dec,2017-18,27.8,21.8,19.0,23.2,0.8,0.4,0.6,0.8,3.0,2.2,2.6,0.2,3.0,2.2,0.8,0.0,2.4,1.4,1.4,0.0,2.6,1.6,2.2,0.0,0,0.0,1,5,10
523,2017-12-23,Newcastle,11,Harlequins,10,Kingston Park,home,Luke Pearce,21,W,Sat,Dec,2017-18,15.6,31.0,26.8,29.8,0.2,0.8,0.4,1.2,2.0,1.6,0.8,0.0,4.0,3.0,1.4,0.0,3.4,2.8,1.4,0.0,3.8,2.4,2.0,0.0,1,1.0,1,8,6
653,2017-12-24,Saracens,29,Leicester,17,Welford Road,away,Matthew Carley,46,W,Sun,Dec,2017-18,27.2,19.0,29.0,26.0,1.0,0.0,0.6,0.8,2.8,1.8,3.2,0.0,2.2,1.6,1.6,0.0,3.2,2.4,2.6,0.0,3.4,2.4,1.4,0.0,1,0.0,0,3,4
1239,2017-12-24,Leicester,17,Saracens,29,Welford Road,home,Matthew Carley,46,L,Sun,Dec,2017-18,29.0,26.0,27.2,19.0,0.6,0.8,1.0,0.0,3.2,2.4,2.6,0.0,3.4,2.4,1.4,0.0,2.8,1.8,3.2,0.0,2.2,1.6,1.6,0.0,0,0.0,0,4,3
1372,2017-12-29,Bath,26,Wasps,31,Recreation Ground,home,Luke Pearce,57,L,Fri,Dec,2017-18,23.8,25.6,35.2,18.8,0.6,0.6,0.8,0.6,2.2,1.6,3.0,0.2,3.4,2.8,1.0,0.0,4.6,3.2,1.8,0.0,2.2,1.2,1.8,0.0,0,0.0,1,5,1
74,2017-12-29,Wasps,31,Bath,26,Recreation Ground,away,Luke Pearce,57,W,Fri,Dec,2017-18,35.2,18.8,23.8,25.6,0.8,0.6,0.6,0.6,4.6,3.2,1.8,0.0,2.2,1.2,1.8,0.0,2.2,1.6,3.0,0.2,3.4,2.8,1.0,0.0,1,1.0,0,1,5
1240,2017-12-30,Worcester,31,Saracens,46,Allianz Park,away,Christophe Ridley,77,L,Sat,Dec,2017-18,26.6,21.8,25.4,18.6,1.0,0.4,0.8,0.0,3.6,1.6,1.8,0.0,2.6,2.0,1.6,0.0,2.4,1.4,3.2,0.2,2.0,1.4,1.8,0.0,0,1.0,1,11,3
985,2017-12-30,Harlequins,50,Northampton,21,Twickenham Stadium,home,JP Doyle,71,W,Sat,Dec,2017-18,20.4,26.8,17.6,29.0,0.4,1.0,0.4,0.6,2.6,2.2,1.0,0.0,3.2,1.8,2.4,0.0,2.2,1.0,1.4,0.0,3.4,2.4,2.4,0.0,1,0.0,0,6,7
398,2017-12-30,Sale,16,Gloucester,20,Kingsholm,away,Andrew Jackson,36,L,Sat,Dec,2017-18,20.2,16.6,27.4,21.8,0.6,0.6,0.6,0.6,2.4,1.4,1.8,0.0,1.6,0.8,2.2,0.0,3.6,2.6,1.4,0.0,2.4,1.4,2.2,0.0,0,1.0,0,10,9
759,2017-12-30,Newcastle,20,London Irish,15,Madejski Stadium,away,Tom Foley,35,W,Sat,Dec,2017-18,13.0,26.2,13.4,29.0,0.0,0.8,0.4,0.4,1.4,1.2,1.2,0.0,3.4,2.6,1.2,0.0,1.4,0.8,1.6,0.0,3.4,2.4,2.2,0.2,1,1.0,0,8,13
1480,2017-12-30,Saracens,46,Worcester,31,Allianz Park,home,Christophe Ridley,77,W,Sat,Dec,2017-18,25.4,18.6,26.6,21.8,0.8,0.0,1.0,0.4,2.4,1.4,3.2,0.2,2.0,1.4,1.8,0.0,3.6,1.6,1.8,0.0,2.6,2.0,1.6,0.0,1,1.0,1,3,11
1111,2017-12-30,Gloucester,20,Sale,16,Kingsholm,home,Andrew Jackson,36,W,Sat,Dec,2017-18,27.4,21.8,20.2,16.6,0.6,0.6,0.6,0.6,3.6,2.6,1.4,0.0,2.4,1.4,2.2,0.0,2.4,1.4,1.8,0.0,1.6,0.8,2.2,0.0,1,0.0,1,9,10
524,2017-12-30,Northampton,21,Harlequins,50,Twickenham Stadium,away,JP Doyle,71,L,Sat,Dec,2017-18,17.6,29.0,20.4,26.8,0.4,0.6,0.4,1.0,2.2,1.0,1.4,0.0,3.4,2.4,2.4,0.0,2.6,2.2,1.0,0.0,3.2,1.8,2.4,0.0,0,0.0,0,7,6
880,2017-12-30,London Irish,15,Newcastle,20,Madejski Stadium,home,Tom Foley,35,L,Sat,Dec,2017-18,13.4,29.0,13.0,26.2,0.4,0.4,0.0,0.8,1.4,0.8,1.6,0.0,3.4,2.4,2.2,0.2,1.4,1.2,1.2,0.0,3.4,2.6,1.2,0.0,0,0.0,1,13,8
654,2017-12-31,Exeter,30,Leicester,6,Sandy Park,home,Craig Maxwell-Keys,36,W,Sun,Dec,2017-18,27.6,16.8,26.8,26.4,0.6,0.6,0.6,0.6,3.4,3.2,1.4,0.0,2.0,1.6,1.2,0.0,3.0,2.2,2.2,0.0,3.2,2.0,1.8,0.2,1,1.0,0,2,4
266,2017-12-31,Leicester,6,Exeter,30,Sandy Park,away,Craig Maxwell-Keys,36,L,Sun,Dec,2017-18,26.8,26.4,27.6,16.8,0.6,0.6,0.6,0.6,3.0,2.2,2.2,0.0,3.2,2.0,1.8,0.2,3.4,3.2,1.4,0.0,2.0,1.6,1.2,0.0,0,0.0,1,4,2
75,2018-01-05,Worcester,25,Bath,46,Sixways,home,JP Doyle,71,L,Fri,Jan,2017-18,25.8,22.8,24.8,27.4,0.8,0.4,0.8,0.8,3.2,2.2,1.8,0.0,2.8,2.0,1.6,0.0,2.6,2.0,2.4,0.2,3.8,3.0,0.8,0.0,0,0.0,0,11,5
1481,2018-01-05,Bath,46,Worcester,25,Sixways,away,JP Doyle,71,W,Fri,Jan,2017-18,24.8,27.4,25.8,22.8,0.8,0.8,0.8,0.4,2.6,2.0,2.4,0.2,3.8,3.0,0.8,0.0,3.2,2.2,1.8,0.0,2.8,2.0,1.6,0.0,1,0.0,0,5,11
399,2018-01-06,Northampton,22,Gloucester,19,Franklin's Gardens,home,Ian Tempest,41,W,Sat,Jan,2017-18,17.4,31.4,27.0,20.8,0.4,0.6,0.6,0.6,2.4,1.6,0.6,0.0,4.0,3.0,1.8,0.0,3.4,2.6,1.6,0.0,2.2,1.4,2.2,0.0,1,0.0,1,7,9
760,2018-01-06,Leicester,19,London Irish,15,Welford Road,home,Karl Dickson,34,W,Sat,Jan,2017-18,22.0,29.8,13.8,24.2,0.6,0.8,0.6,0.2,2.4,1.6,2.0,0.0,3.8,2.2,1.8,0.2,1.2,0.6,2.2,0.0,2.8,1.8,2.0,0.2,1,0.0,0,4,13
986,2018-01-06,Gloucester,19,Northampton,22,Franklin's Gardens,away,Ian Tempest,41,L,Sat,Jan,2017-18,27.0,20.8,17.4,31.4,0.6,0.6,0.4,0.6,3.4,2.6,1.6,0.0,2.2,1.4,2.2,0.0,2.4,1.6,0.6,0.0,4.0,3.0,1.8,0.0,0,1.0,0,9,7
525,2018-01-06,Sale,30,Harlequins,29,AJ Bell Stadium,home,Matthew Carley,59,W,Sat,Jan,2017-18,22.2,18.6,22.2,24.0,0.6,0.6,0.4,0.6,2.6,1.6,2.0,0.0,1.8,1.0,2.4,0.0,3.0,2.4,0.8,0.0,2.6,2.2,2.2,0.0,1,0.0,1,10,6
1112,2018-01-06,Harlequins,29,Sale,30,AJ Bell Stadium,away,Matthew Carley,59,L,Sat,Jan,2017-18,22.2,24.0,22.2,18.6,0.4,0.6,0.6,0.6,3.0,2.4,0.8,0.0,2.6,2.2,2.2,0.0,2.6,1.6,2.0,0.0,1.8,1.0,2.4,0.0,0,1.0,0,6,10
655,2018-01-06,London Irish,15,Leicester,19,Welford Road,away,Karl Dickson,34,L,Sat,Jan,2017-18,13.8,24.2,22.0,29.8,0.6,0.2,0.6,0.8,1.2,0.6,2.2,0.0,2.8,1.8,2.0,0.2,2.4,1.6,2.0,0.0,3.8,2.2,1.8,0.2,0,0.0,0,13,4
1373,2018-01-07,Saracens,38,Wasps,15,Ricoh Arena,away,Wayne Barnes,53,W,Sun,Jan,2017-18,25.8,22.2,33.8,19.6,0.8,0.2,0.8,1.0,2.4,1.6,3.2,0.2,2.6,2.0,1.6,0.0,4.8,3.2,1.0,0.0,2.6,1.8,1.0,0.0,1,1.0,1,3,1
881,2018-01-07,Exeter,20,Newcastle,28,Kingston Park,away,Andrew Jackson,48,L,Sun,Jan,2017-18,31.6,16.8,14.4,23.2,0.8,0.4,0.0,1.0,4.0,3.4,1.6,0.0,2.0,1.6,1.2,0.0,1.8,1.2,1.0,0.0,2.8,2.0,1.6,0.0,0,1.0,1,2,8
267,2018-01-07,Newcastle,28,Exeter,20,Kingston Park,home,Andrew Jackson,48,W,Sun,Jan,2017-18,14.4,23.2,31.6,16.8,0.0,1.0,0.8,0.4,1.8,1.2,1.0,0.0,2.8,2.0,1.6,0.0,4.0,3.4,1.6,0.0,2.0,1.6,1.2,0.0,1,1.0,1,8,2
1241,2018-01-07,Wasps,15,Saracens,38,Ricoh Arena,home,Wayne Barnes,53,L,Sun,Jan,2017-18,33.8,19.6,25.8,22.2,0.8,1.0,0.8,0.2,4.8,3.2,1.0,0.0,2.6,1.8,1.0,0.0,2.4,1.6,3.2,0.2,2.6,2.0,1.6,0.0,0,1.0,1,1,3
76,2018-02-09,Northampton,9,Bath,32,Recreation Ground,away,Tom Foley,51,L,Fri,Feb,2017-18,18.8,29.2,29.6,28.8,0.4,0.6,1.0,0.6,2.6,1.6,0.6,0.0,3.8,2.8,1.4,0.0,3.6,2.8,2.0,0.0,4.0,3.2,0.8,0.0,0,1.0,1,7,5
987,2018-02-09,Bath,32,Northampton,9,Recreation Ground,home,Tom Foley,51,W,Fri,Feb,2017-18,29.6,28.8,18.8,29.2,1.0,0.6,0.4,0.6,3.6,2.8,2.0,0.0,4.0,3.2,0.8,0.0,2.6,1.6,0.6,0.0,3.8,2.8,1.4,0.0,1,1.0,1,5,7
1482,2018-02-10,Exeter,5,Worcester,6,Sandy Park,home,Andrew Jackson,11,L,Sat,Feb,2017-18,29.4,19.0,24.8,29.0,0.6,0.4,0.6,0.6,3.8,2.8,1.6,0.0,2.2,1.6,1.6,0.0,3.0,2.2,1.8,0.0,3.6,2.8,1.8,0.0,0,0.0,0,2,11
656,2018-02-10,Gloucester,24,Leicester,17,Kingsholm,home,JP Doyle,41,W,Sat,Feb,2017-18,26.2,21.8,18.8,27.4,0.8,0.4,0.4,0.8,3.6,2.4,1.0,0.0,2.6,1.6,1.6,0.0,2.2,1.6,1.4,0.0,3.4,2.0,1.8,0.2,1,0.0,1,9,4
882,2018-02-10,Saracens,25,Newcastle,3,Allianz Park,home,Christophe Ridley,28,W,Sat,Feb,2017-18,30.0,20.6,18.0,19.2,0.8,0.2,0.0,0.8,3.2,2.0,3.0,0.2,2.6,1.6,1.2,0.0,2.2,1.4,1.4,0.0,2.2,1.2,1.8,0.0,1,1.0,1,3,8
1113,2018-02-10,London Irish,9,Sale,13,Madejski Stadium,home,Craig Maxwell-Keys,22,L,Sat,Feb,2017-18,13.2,23.6,22.8,17.4,0.6,0.2,0.4,0.8,1.2,0.6,2.0,0.0,3.2,2.0,1.2,0.0,2.4,1.8,2.4,0.0,1.8,1.2,2.0,0.0,0,0.0,1,13,10
761,2018-02-10,Sale,13,London Irish,9,Madejski Stadium,away,Craig Maxwell-Keys,22,W,Sat,Feb,2017-18,22.8,17.4,13.2,23.6,0.4,0.8,0.6,0.2,2.4,1.8,2.4,0.0,1.8,1.2,2.0,0.0,1.2,0.6,2.0,0.0,3.2,2.0,1.2,0.0,1,1.0,0,10,13
1242,2018-02-10,Newcastle,3,Saracens,25,Allianz Park,away,Christophe Ridley,28,L,Sat,Feb,2017-18,18.0,19.2,30.0,20.6,0.0,0.8,0.8,0.2,2.2,1.4,1.4,0.0,2.2,1.2,1.8,0.0,3.2,2.0,3.0,0.2,2.6,1.6,1.2,0.0,0,1.0,1,8,3
400,2018-02-10,Leicester,17,Gloucester,24,Kingsholm,away,JP Doyle,41,L,Sat,Feb,2017-18,18.8,27.4,26.2,21.8,0.4,0.8,0.8,0.4,2.2,1.6,1.4,0.0,3.4,2.0,1.8,0.2,3.6,2.4,1.0,0.0,2.6,1.6,1.6,0.0,0,1.0,0,4,9
268,2018-02-10,Worcester,6,Exeter,5,Sandy Park,away,Andrew Jackson,11,W,Sat,Feb,2017-18,24.8,29.0,29.4,19.0,0.6,0.6,0.6,0.4,3.0,2.2,1.8,0.0,3.6,2.8,1.8,0.0,3.8,2.8,1.6,0.0,2.2,1.6,1.6,0.0,1,0.0,0,11,2
526,2018-02-11,Wasps,44,Harlequins,22,Twickenham Stoop,away,Wayne Barnes,66,W,Sun,Feb,2017-18,28.8,25.2,24.6,23.8,0.6,1.2,0.8,0.4,4.0,2.2,1.2,0.0,3.4,2.0,1.4,0.0,3.4,2.6,0.8,0.0,2.4,2.0,2.6,0.0,1,0.0,0,1,6
1374,2018-02-11,Harlequins,22,Wasps,44,Twickenham Stoop,home,Wayne Barnes,66,L,Sun,Feb,2017-18,24.6,23.8,28.8,25.2,0.8,0.4,0.6,1.2,3.4,2.6,0.8,0.0,2.4,2.0,2.6,0.0,4.0,2.2,1.2,0.0,3.4,2.0,1.4,0.0,0,0.0,0,6,1
