,date,team1Name,team1Points,team2Name,team2Points,venue,teamType,referee,totalPoints,result,day,month,season,avgLast5ScoresTeam1,avgLast5ScoresAgainstTeam1,avgLast5ScoresTeam2,avgLast5ScoresAgainstTeam2,avgLast5BpsTeam1,avgLast5BpsAgainstTeam1,avgLast5BpsTeam2,avgLast5BpsAgainstTeam2,avgLast5TriesTeam1,avgLast5ConversionsTeam1,avgLast5PenaltiesTeam1,avgLast5DropGoalsTeam1,avgLast5TriesAgainstTeam1,avgLast5ConversionsAgainstTeam1,avgLast5PenaltiesAgainstTeam1,avgLast5DropGoalsAgainstTeam1,avgLast5TriesTeam2,avgLast5ConversionsTeam2,avgLast5PenaltiesTeam2,avgLast5DropGoalsTeam2,avgLast5TriesAgainstTeam2,avgLast5ConversionsAgainstTeam2,avgLast5PenaltiesAgainstTeam2,avgLast5DropGoalsAgainstTeam2,targetCode,wonLastGameTeam1,wonLastGameTeam2,team1LastSeasonStanding,team2LastSeasonStanding
133,2015-04-11,Gloucester,26,Harlequins,29,Twickenham Stoop,away,Luke Pearce,55,L,Sat,Apr,2014-15,24.6,23.2,16.0,29.6,0.4,0.2,0.2,0.6,2.2,2.0,3.2,0.0,2.2,1.6,3.0,0.0,1.2,0.8,2.8,0.0,3.2,2.6,2.8,0.0,0,0.0,0,9,4
384,2015-04-11,Leicester,6,Saracens,22,Allianz Park,away,Matthew Carley,28,L,Sat,Apr,2014-15,19.8,11.8,26.8,17.2,0.0,0.8,0.4,0.2,1.0,0.8,4.2,0.2,1.0,0.4,2.0,0.0,2.4,2.0,3.6,0.0,2.2,1.6,1.0,0.0,0,1.0,1,3,1
95,2015-04-11,Harlequins,29,Gloucester,26,Twickenham Stoop,home,Luke Pearce,55,W,Sat,Apr,2014-15,16.0,29.6,24.6,23.2,0.2,0.6,0.4,0.2,1.2,0.8,2.8,0.0,3.2,2.6,2.8,0.0,2.2,2.0,3.2,0.0,2.2,1.6,3.0,0.0,1,0.0,0,4,9
252,2015-04-12,Wasps,40,London Welsh,13,Kassam Stadium,away,Greg Garner,53,W,Sun,Apr,2014-15,27.8,25.6,13.4,50.6,0.4,0.2,0.0,1.0,3.4,2.4,2.0,0.0,2.8,1.6,2.8,0.0,2.0,1.4,0.2,0.0,7.4,5.6,0.8,0.0,1,0.0,0,7,13
346,2015-04-12,London Irish,25,Sale,23,Madejski Stadium,home,Greg Macdonald,48,W,Sun,Apr,2014-15,21.4,17.2,20.0,13.6,0.8,0.2,0.2,0.2,2.6,1.8,1.6,0.0,1.6,1.0,2.2,0.2,2.6,2.0,1.0,0.0,1.2,0.8,2.0,0.0,1,1.0,1,10,6
54,2015-04-12,Northampton,10,Exeter,21,Sandy Park,away,Wayne Barnes,31,L,Sun,Apr,2014-15,27.6,19.6,37.2,17.6,0.2,0.4,0.6,0.0,3.4,2.0,2.2,0.0,1.6,1.6,2.8,0.0,4.2,3.6,3.0,0.0,1.6,1.2,2.4,0.0,0,1.0,0,2,8
426,2015-04-12,London Welsh,13,Wasps,40,Kassam Stadium,home,Greg Garner,53,L,Sun,Apr,2014-15,13.4,50.6,27.8,25.6,0.0,1.0,0.4,0.2,2.0,1.4,0.2,0.0,7.4,5.6,0.8,0.0,3.4,2.4,2.0,0.0,2.8,1.6,2.8,0.0,0,0.0,0,13,7
213,2015-04-12,Sale,23,London Irish,25,Madejski Stadium,away,Greg Macdonald,48,L,Sun,Apr,2014-15,20.0,13.6,21.4,17.2,0.2,0.2,0.8,0.2,2.6,2.0,1.0,0.0,1.2,0.8,2.0,0.0,2.6,1.8,1.6,0.0,1.6,1.0,2.2,0.2,0,1.0,1,6,10
307,2015-04-12,Exeter,21,Northampton,10,Sandy Park,home,Wayne Barnes,31,W,Sun,Apr,2014-15,37.2,17.6,27.6,19.6,0.6,0.0,0.2,0.4,4.2,3.6,3.0,0.0,1.6,1.2,2.4,0.0,3.4,2.0,2.2,0.0,1.6,1.6,2.8,0.0,1,0.0,1,8,2
14,2015-04-24,London Irish,18,Bath,43,The Recreation Ground,away,Luke Pearce,61,L,Fri,Apr,2014-15,24.6,18.8,17.8,14.6,0.6,0.4,0.4,0.0,3.2,2.2,1.4,0.0,1.8,1.0,2.4,0.2,2.0,1.2,1.8,0.0,1.2,1.0,2.2,0.0,0,1.0,1,10,5
214,2015-04-24,Bath,43,London Irish,18,The Recreation Ground,home,Luke Pearce,61,W,Fri,Apr,2014-15,17.8,14.6,24.6,18.8,0.4,0.0,0.6,0.4,2.0,1.2,1.8,0.0,1.2,1.0,2.2,0.0,3.2,2.2,1.4,0.0,1.8,1.0,2.4,0.2,1,1.0,1,5,10
253,2015-04-25,Leicester,38,London Welsh,17,Welford Road,home,Tim Wigglesworth,55,W,Sat,Apr,2014-15,17.4,13.2,13.6,48.2,0.0,0.6,0.0,1.0,1.0,0.8,3.4,0.2,1.6,0.8,1.2,0.0,2.0,1.2,0.4,0.0,7.0,5.4,0.8,0.0,1,0.0,0,3,13
270,2015-04-25,Gloucester,42,Newcastle,40,Kingsholm,home,Ian Tempest,82,W,Sat,Apr,2014-15,26.8,25.4,18.4,22.4,0.4,0.2,0.6,0.2,2.8,2.2,2.8,0.0,2.8,1.8,2.6,0.0,2.2,1.0,1.8,0.0,2.4,1.6,2.4,0.0,1,0.0,0,9,11
96,2015-04-25,Newcastle,40,Gloucester,42,Kingsholm,away,Ian Tempest,82,L,Sat,Apr,2014-15,18.4,22.4,26.8,25.4,0.6,0.2,0.4,0.2,2.2,1.0,1.8,0.0,2.4,1.6,2.4,0.0,2.8,2.2,2.8,0.0,2.8,1.8,2.6,0.0,0,0.0,0,11,9
347,2015-04-25,Harlequins,25,Sale,23,AJ Bell Stadium,away,Wayne Barnes,48,W,Sat,Apr,2014-15,20.6,27.4,14.2,16.2,0.2,0.6,0.2,0.2,1.8,1.0,3.2,0.0,3.0,2.0,2.8,0.0,1.6,1.0,1.4,0.0,1.4,1.0,2.4,0.0,1,1.0,0,4,6
308,2015-04-25,Saracens,20,Northampton,25,Stadium mk,away,Greg Garner,45,L,Sat,Apr,2014-15,24.4,13.6,26.6,22.0,0.4,0.2,0.2,0.2,2.4,2.0,2.8,0.0,1.6,1.0,1.2,0.0,3.4,1.8,2.0,0.0,2.0,1.8,2.8,0.0,0,1.0,0,1,2
134,2015-04-25,Sale,23,Harlequins,25,AJ Bell Stadium,home,Wayne Barnes,48,L,Sat,Apr,2014-15,14.2,16.2,20.6,27.4,0.2,0.2,0.2,0.6,1.6,1.0,1.4,0.0,1.4,1.0,2.4,0.0,1.8,1.0,3.2,0.0,3.0,2.0,2.8,0.0,0,0.0,1,6,4
385,2015-04-25,Northampton,25,Saracens,20,Stadium mk,home,Greg Garner,45,W,Sat,Apr,2014-15,26.6,22.0,24.4,13.6,0.2,0.2,0.4,0.2,3.4,1.8,2.0,0.0,2.0,1.8,2.8,0.0,2.4,2.0,2.8,0.0,1.6,1.0,1.2,0.0,1,0.0,1,2,1
173,2015-04-25,London Welsh,17,Leicester,38,Welford Road,away,Tim Wigglesworth,55,L,Sat,Apr,2014-15,13.6,48.2,17.4,13.2,0.0,1.0,0.0,0.6,2.0,1.2,0.4,0.0,7.0,5.4,0.8,0.0,1.0,0.8,3.4,0.2,1.6,0.8,1.2,0.0,0,0.0,0,13,3
427,2015-04-26,Exeter,29,Wasps,36,Ricoh Arena,away,Matthew Carley,65,L,Sun,Apr,2014-15,32.2,16.2,28.4,27.0,0.4,0.0,0.4,0.2,3.4,2.8,3.2,0.0,1.6,0.8,2.2,0.0,3.8,2.6,1.4,0.0,3.2,1.6,2.6,0.0,0,1.0,1,8,7
55,2015-04-26,Wasps,36,Exeter,29,Ricoh Arena,home,Matthew Carley,65,W,Sun,Apr,2014-15,28.4,27.0,32.2,16.2,0.4,0.2,0.4,0.0,3.8,2.6,1.4,0.0,3.2,1.6,2.6,0.0,3.4,2.8,3.2,0.0,1.6,0.8,2.2,0.0,1,1.0,1,7,8
135,2015-05-08,Bath,27,Harlequins,26,Twickenham Stoop,away,Greg Garner,53,W,Fri,May,2014-15,23.8,14.0,21.4,25.6,0.6,0.0,0.4,0.8,2.8,1.6,2.2,0.0,1.2,1.0,2.0,0.0,2.2,1.0,2.8,0.0,3.2,1.8,2.0,0.0,1,1.0,1,5,4
15,2015-05-08,Harlequins,26,Bath,27,Twickenham Stoop,home,Greg Garner,53,L,Fri,May,2014-15,21.4,25.6,23.8,14.0,0.4,0.8,0.6,0.0,2.2,1.0,2.8,0.0,3.2,1.8,2.0,0.0,2.8,1.6,2.2,0.0,1.2,1.0,2.0,0.0,0,1.0,1,4,5
348,2015-05-09,Newcastle,28,Sale,34,AJ Bell Stadium,away,Matthew Carley,62,L,Sat,May,2014-15,21.8,26.2,16.0,19.2,1.0,0.4,0.4,0.2,2.4,1.6,2.2,0.0,2.8,2.2,2.6,0.0,1.8,0.8,1.8,0.0,2.0,1.0,2.4,0.0,0,0.0,0,11,6
428,2015-05-09,Leicester,26,Wasps,21,Ricoh Arena,away,Wayne Barnes,47,W,Sat,May,2014-15,22.6,15.4,31.0,28.2,0.2,0.4,0.4,0.4,2.2,1.6,2.8,0.0,2.0,1.2,1.0,0.0,3.8,3.0,2.0,0.0,3.0,1.8,3.0,0.2,1,1.0,1,3,7
97,2015-05-09,London Irish,13,Gloucester,35,Kingsholm,away,Craig Maxwell-Keys,48,L,Sat,May,2014-15,27.0,25.0,25.6,31.4,0.4,0.6,0.4,0.6,3.6,2.4,1.4,0.0,2.8,1.6,2.6,0.0,2.6,1.8,3.0,0.0,3.4,2.4,3.2,0.0,0,0.0,1,10,9
271,2015-05-09,Sale,34,Newcastle,28,AJ Bell Stadium,home,Matthew Carley,62,W,Sat,May,2014-15,16.0,19.2,21.8,26.2,0.4,0.2,1.0,0.4,1.8,0.8,1.8,0.0,2.0,1.0,2.4,0.0,2.4,1.6,2.2,0.0,2.8,2.2,2.6,0.0,1,0.0,0,6,11
254,2015-05-09,Northampton,46,London Welsh,0,Franklin's Gardens,home,Andrew Small,46,W,Sat,May,2014-15,27.4,23.4,15.0,46.2,0.2,0.4,0.0,1.0,3.2,1.8,2.6,0.0,2.2,2.0,2.8,0.0,2.2,1.4,0.4,0.0,7.0,5.0,0.4,0.0,1,1.0,0,2,13
174,2015-05-09,Wasps,21,Leicester,26,Ricoh Arena,home,Wayne Barnes,47,L,Sat,May,2014-15,31.0,28.2,22.6,15.4,0.4,0.4,0.2,0.4,3.8,3.0,2.0,0.0,3.0,1.8,3.0,0.2,2.2,1.6,2.8,0.0,2.0,1.2,1.0,0.0,0,1.0,1,7,3
309,2015-05-09,London Welsh,0,Northampton,46,Franklin's Gardens,away,Andrew Small,46,L,Sat,May,2014-15,15.0,46.2,27.4,23.4,0.0,1.0,0.2,0.4,2.2,1.4,0.4,0.0,7.0,5.0,0.4,0.0,3.2,1.8,2.6,0.0,2.2,2.0,2.8,0.0,0,0.0,1,13,2
215,2015-05-09,Gloucester,35,London Irish,13,Kingsholm,home,Craig Maxwell-Keys,48,W,Sat,May,2014-15,25.6,31.4,27.0,25.0,0.4,0.6,0.4,0.6,2.6,1.8,3.0,0.0,3.4,2.4,3.2,0.0,3.6,2.4,1.4,0.0,2.8,1.6,2.6,0.0,1,1.0,0,9,10
56,2015-05-10,Saracens,20,Exeter,24,Allianz Park,home,JP Doyle,44,L,Sun,May,2014-15,26.4,15.8,31.6,19.2,0.4,0.2,0.6,0.0,2.6,2.2,3.0,0.0,1.4,0.8,2.4,0.0,3.4,2.8,2.8,0.2,1.8,1.2,2.6,0.0,0,0.0,0,1,8
386,2015-05-10,Exeter,24,Saracens,20,Allianz Park,away,JP Doyle,44,W,Sun,May,2014-15,31.6,19.2,26.4,15.8,0.6,0.0,0.4,0.2,3.4,2.8,2.8,0.2,1.8,1.2,2.6,0.0,2.6,2.2,3.0,0.0,1.4,0.8,2.4,0.0,1,0.0,0,8,1
429,2015-05-16,London Irish,40,Wasps,40,Madejski Stadium,home,JP Doyle,80,D,Sat,May,2014-15,19.6,29.6,28.8,29.2,0.2,0.6,0.4,0.4,2.4,1.4,1.6,0.0,3.0,1.6,3.8,0.0,2.8,2.6,3.2,0.0,3.2,1.8,3.0,0.2,0,0.0,0,10,7
216,2015-05-16,Wasps,40,London Irish,40,Madejski Stadium,away,JP Doyle,80,D,Sat,May,2014-15,28.8,29.2,19.6,29.6,0.4,0.4,0.2,0.6,2.8,2.6,3.2,0.0,3.2,1.8,3.0,0.2,2.4,1.4,1.6,0.0,3.0,1.6,3.8,0.0,0,0.0,0,7,10
387,2015-05-16,London Welsh,17,Saracens,68,Kassam Stadium,home,Luke Pearce,85,L,Sat,May,2014-15,12.6,45.4,26.0,17.2,0.0,1.0,0.6,0.0,1.8,1.2,0.4,0.0,6.6,5.0,0.8,0.0,2.8,2.4,2.4,0.0,1.4,1.2,2.6,0.0,0,0.0,0,13,1
136,2015-05-16,Newcastle,37,Harlequins,21,Kingston Park,home,Thomas Foley,58,W,Sat,May,2014-15,24.0,28.6,24.0,27.6,1.0,0.6,0.4,0.8,2.4,1.8,2.8,0.0,3.6,2.6,1.8,0.0,2.6,1.0,3.0,0.0,3.2,2.2,2.4,0.0,1,0.0,0,11,4
57,2015-05-16,Sale,16,Exeter,44,Sandy Park,away,Wayne Barnes,60,L,Sat,May,2014-15,21.2,19.2,33.2,22.0,0.6,0.4,0.6,0.2,2.6,1.4,1.8,0.0,2.0,1.0,2.4,0.0,3.8,3.2,2.4,0.2,2.2,1.6,2.6,0.0,0,1.0,1,6,8
272,2015-05-16,Harlequins,21,Newcastle,37,Kingston Park,away,Thomas Foley,58,L,Sat,May,2014-15,24.0,27.6,24.0,28.6,0.4,0.8,1.0,0.6,2.6,1.0,3.0,0.0,3.2,2.2,2.4,0.0,2.4,1.8,2.8,0.0,3.6,2.6,1.8,0.0,0,0.0,0,4,11
310,2015-05-16,Leicester,22,Northampton,14,Welford Road,home,Matthew Carley,36,W,Sat,May,2014-15,22.2,18.0,33.2,20.8,0.2,0.6,0.4,0.2,2.2,1.4,2.8,0.0,1.8,1.2,2.2,0.0,3.8,2.6,3.0,0.0,2.0,1.8,2.4,0.0,1,1.0,1,3,2
16,2015-05-16,Gloucester,30,Bath,50,The Recreation Ground,away,Dean Richards,80,L,Sat,May,2014-15,28.4,27.6,28.0,16.0,0.4,0.4,0.6,0.2,2.8,1.8,3.6,0.0,2.8,2.0,3.2,0.0,3.4,2.2,2.2,0.0,1.6,1.0,2.0,0.0,0,1.0,1,9,5
98,2015-05-16,Bath,50,Gloucester,30,The Recreation Ground,home,Dean Richards,80,W,Sat,May,2014-15,28.0,16.0,28.4,27.6,0.6,0.2,0.4,0.4,3.4,2.2,2.2,0.0,1.6,1.0,2.0,0.0,2.8,1.8,3.6,0.0,2.8,2.0,3.2,0.0,1,1.0,1,5,9
175,2015-05-16,Northampton,14,Leicester,22,Welford Road,away,Matthew Carley,36,L,Sat,May,2014-15,33.2,20.8,22.2,18.0,0.4,0.2,0.2,0.6,3.8,2.6,3.0,0.0,2.0,1.8,2.4,0.0,2.2,1.4,2.8,0.0,1.8,1.2,2.2,0.0,0,1.0,1,2,3
349,2015-05-16,Exeter,44,Sale,16,Sandy Park,home,Wayne Barnes,60,W,Sat,May,2014-15,33.2,22.0,21.2,19.2,0.6,0.2,0.6,0.4,3.8,3.2,2.4,0.2,2.2,1.6,2.6,0.0,2.6,1.4,1.8,0.0,2.0,1.0,2.4,0.0,1,1.0,1,8,6
255,2015-05-16,Saracens,68,London Welsh,17,Kassam Stadium,away,Luke Pearce,85,W,Sat,May,2014-15,26.0,17.2,12.6,45.4,0.6,0.0,0.0,1.0,2.8,2.4,2.4,0.0,1.4,1.2,2.6,0.0,1.8,1.2,0.4,0.0,6.6,5.0,0.8,0.0,1,0.0,0,1,13
176,2015-05-23,Bath,47,Leicester,10,The Recreation Ground,home,JP Doyle,57,W,Sat,May,2014-15,35.6,21.4,23.4,18.4,0.8,0.4,0.2,0.4,4.8,3.4,1.6,0.0,2.4,1.4,2.2,0.0,2.4,1.2,3.0,0.0,1.6,1.0,2.8,0.0,1,1.0,1,5,3
17,2015-05-23,Leicester,10,Bath,47,The Recreation Ground,away,JP Doyle,57,L,Sat,May,2014-15,23.4,18.4,35.6,21.4,0.2,0.4,0.8,0.4,2.4,1.2,3.0,0.0,1.6,1.0,2.8,0.0,4.8,3.4,1.6,0.0,2.4,1.4,2.2,0.0,0,1.0,1,3,5
388,2015-05-23,Northampton,24,Saracens,29,Franklin's Gardens,home,Greg Garner,53,L,Sat,May,2014-15,29.4,18.6,34.4,17.2,0.4,0.2,0.8,0.0,3.4,2.0,2.8,0.0,1.8,1.2,2.4,0.0,4.4,3.8,1.6,0.0,1.4,1.2,2.6,0.0,0,0.0,1,2,1
311,2015-05-23,Saracens,29,Northampton,24,Franklin's Gardens,away,Greg Garner,53,W,Sat,May,2014-15,34.4,17.2,29.4,18.6,0.8,0.0,0.4,0.2,4.4,3.8,1.6,0.0,1.4,1.2,2.6,0.0,3.4,2.0,2.8,0.0,1.8,1.2,2.4,0.0,1,1.0,0,1,2
389,2015-05-30,Bath,16,Saracens,28,Twickenham Stadium,home,Wayne Barnes,44,L,Sat,May,2014-15,39.2,20.6,31.8,19.2,0.6,0.4,0.6,0.0,5.2,4.2,1.6,0.0,2.2,1.2,2.4,0.0,3.8,3.4,2.0,0.0,1.6,1.4,2.8,0.0,0,1.0,1,5,1
18,2015-05-30,Saracens,28,Bath,16,Twickenham Stadium,away,Wayne Barnes,44,W,Sat,May,2014-15,31.8,19.2,39.2,20.6,0.6,0.0,0.6,0.4,3.8,3.4,2.0,0.0,1.6,1.4,2.8,0.0,5.2,4.2,1.6,0.0,2.2,1.2,2.4,0.0,1,1.0,1,1,5
99,2015-10-16,Newcastle,27,Gloucester,39,Kingston Park,home,Thomas Foley,66,L,Fri,Oct,2015-16,29.0,29.6,27.8,31.0,1.0,0.6,0.6,0.6,3.0,2.2,3.2,0.0,3.8,2.6,1.8,0.0,3.0,1.6,3.2,0.0,3.6,2.6,2.6,0.0,0,1.0,0,11,9
430,2015-10-16,Harlequins,26,Wasps,21,Twickenham Stoop,home,Luke Pearce,47,W,Fri,Oct,2015-16,23.0,31.0,33.4,32.0,0.4,0.8,0.6,0.6,2.6,0.8,2.8,0.0,3.8,2.4,2.4,0.0,3.4,2.8,3.6,0.0,3.8,2.0,2.8,0.2,1,0.0,1,8,6
273,2015-10-16,Gloucester,39,Newcastle,27,Kingston Park,away,Thomas Foley,66,W,Fri,Oct,2015-16,27.8,31.0,29.0,29.6,0.6,0.6,1.0,0.6,3.0,1.6,3.2,0.0,3.6,2.6,2.6,0.0,3.0,2.2,3.2,0.0,3.8,2.6,1.8,0.0,1,0.0,1,9,11
137,2015-10-16,Wasps,21,Harlequins,26,Twickenham Stoop,away,Luke Pearce,47,L,Fri,Oct,2015-16,33.4,32.0,23.0,31.0,0.6,0.6,0.4,0.8,3.4,2.8,3.6,0.0,3.8,2.0,2.8,0.2,2.6,0.8,2.8,0.0,3.8,2.4,2.4,0.0,0,0.0,0,6,8
350,2015-10-17,Saracens,41,Sale,3,Allianz Park,home,Dean Richards,44,W,Sat,Oct,2015-16,33.0,21.2,23.8,25.6,0.6,0.0,0.6,0.6,3.8,3.4,2.4,0.0,1.8,1.6,3.0,0.0,3.0,1.4,2.0,0.0,3.4,1.6,1.8,0.0,1,1.0,0,4,7
390,2015-10-17,Sale,3,Saracens,41,Allianz Park,away,Dean Richards,44,L,Sat,Oct,2015-16,23.8,25.6,33.0,21.2,0.6,0.6,0.6,0.0,3.0,1.4,2.0,0.0,3.4,1.6,1.8,0.0,3.8,3.4,2.4,0.0,1.8,1.6,3.0,0.0,0,0.0,1,7,4
19,2015-10-17,Exeter,17,Bath,19,The Recreation Ground,away,Tim Wigglesworth,36,L,Sat,Oct,2015-16,27.2,21.4,36.6,22.4,0.6,0.2,0.4,0.4,3.2,2.0,2.2,0.2,2.0,1.2,3.0,0.0,4.6,3.8,2.0,0.0,2.6,1.4,2.2,0.0,0,1.0,0,5,2
58,2015-10-17,Bath,19,Exeter,17,The Recreation Ground,home,Tim Wigglesworth,36,W,Sat,Oct,2015-16,36.6,22.4,27.2,21.4,0.4,0.4,0.6,0.2,4.6,3.8,2.0,0.0,2.6,1.4,2.2,0.0,3.2,2.0,2.2,0.2,2.0,1.2,3.0,0.0,1,0.0,1,2,5
217,2015-10-18,Leicester,28,London Irish,16,Madejski Stadium,away,Matthew Carley,44,W,Sun,Oct,2015-16,20.4,24.2,23.6,32.4,0.2,0.2,0.2,0.8,2.4,1.2,2.0,0.0,2.6,2.0,2.4,0.0,3.0,1.6,1.8,0.0,3.6,1.8,3.6,0.0,1,0.0,1,3,10
177,2015-10-18,London Irish,16,Leicester,28,Madejski Stadium,home,Matthew Carley,44,L,Sun,Oct,2015-16,23.6,32.4,20.4,24.2,0.2,0.8,0.2,0.2,3.0,1.6,1.8,0.0,3.6,1.8,3.6,0.0,2.4,1.2,2.0,0.0,2.6,2.0,2.4,0.0,0,0.0,0,10,3
391,2015-10-23,Gloucester,15,Saracens,17,Kingsholm,home,Matthew Carley,32,L,Fri,Oct,2015-16,34.4,31.8,37.2,16.8,0.6,0.6,0.6,0.0,3.4,1.8,4.6,0.0,3.8,2.8,2.4,0.0,4.4,4.0,2.4,0.0,1.6,1.4,2.0,0.0,0,1.0,1,9,4
100,2015-10-23,Saracens,17,Gloucester,15,Kingsholm,away,Matthew Carley,32,W,Fri,Oct,2015-16,37.2,16.8,34.4,31.8,0.6,0.0,0.6,0.6,4.4,4.0,2.4,0.0,1.6,1.4,2.0,0.0,3.4,1.8,4.6,0.0,3.8,2.8,2.4,0.0,1,1.0,1,4,9
20,2015-10-24,Wasps,16,Bath,9,Ricoh Arena,home,Craig Maxwell-Keys,25,W,Sat,Oct,2015-16,31.6,26.8,31.8,22.2,0.8,0.4,0.2,0.6,3.2,2.4,3.6,0.0,2.8,1.6,3.0,0.2,3.8,3.4,2.0,0.0,2.4,1.2,2.6,0.0,1,0.0,1,6,2
218,2015-10-24,Exeter,38,London Irish,11,Sandy Park,home,Andrew Small,49,W,Sat,Oct,2015-16,27.0,20.2,22.4,33.8,0.6,0.2,0.2,0.6,3.0,1.8,2.6,0.2,2.0,1.2,2.6,0.0,2.6,1.4,2.2,0.0,3.4,1.8,4.4,0.0,1,0.0,0,5,10
431,2015-10-24,Bath,9,Wasps,16,Ricoh Arena,away,Craig Maxwell-Keys,25,L,Sat,Oct,2015-16,31.8,22.2,31.6,26.8,0.2,0.6,0.8,0.4,3.8,3.4,2.0,0.0,2.4,1.2,2.6,0.0,3.2,2.4,3.6,0.0,2.8,1.6,3.0,0.2,0,1.0,0,2,6
59,2015-10-24,London Irish,11,Exeter,38,Sandy Park,away,Andrew Small,49,L,Sat,Oct,2015-16,22.4,33.8,27.0,20.2,0.2,0.6,0.6,0.2,2.6,1.4,2.2,0.0,3.4,1.8,4.4,0.0,3.0,1.8,2.6,0.2,2.0,1.2,2.6,0.0,0,0.0,0,10,5
274,2015-10-24,Northampton,42,Newcastle,16,Stadium mk,home,Dean Richards,58,W,Sat,Oct,2015-16,24.2,16.8,30.2,33.0,0.4,0.2,0.8,0.6,2.0,1.4,3.8,0.0,1.4,1.0,2.4,0.2,3.2,2.6,3.0,0.0,3.6,2.4,3.4,0.0,1,0.0,0,1,11
312,2015-10-24,Newcastle,16,Northampton,42,Stadium mk,away,Dean Richards,58,L,Sat,Oct,2015-16,30.2,33.0,24.2,16.8,0.8,0.6,0.4,0.2,3.2,2.6,3.0,0.0,3.6,2.4,3.4,0.0,2.0,1.4,3.8,0.0,1.4,1.0,2.4,0.2,0,0.0,0,11,1
138,2015-10-25,Leicester,22,Harlequins,19,Welford Road,home,Thomas Foley,41,W,Sun,Oct,2015-16,24.8,23.0,25.4,26.8,0.2,0.2,0.4,0.8,2.6,1.4,3.0,0.0,2.2,1.8,2.8,0.0,2.8,1.2,3.0,0.0,3.2,1.8,2.4,0.0,1,1.0,1,3,8
178,2015-10-25,Harlequins,19,Leicester,22,Welford Road,away,Thomas Foley,41,L,Sun,Oct,2015-16,25.4,26.8,24.8,23.0,0.4,0.8,0.2,0.2,2.8,1.2,3.0,0.0,3.2,1.8,2.4,0.0,2.6,1.4,3.0,0.0,2.2,1.8,2.8,0.0,0,1.0,1,8,3
139,2015-10-31,Bath,28,Harlequins,38,The Recreation Ground,home,Matthew Carley,66,L,Sat,Oct,2015-16,28.2,20.2,23.4,26.0,0.4,0.4,0.6,0.6,3.2,2.8,2.2,0.0,2.0,1.2,2.6,0.0,2.4,1.2,3.0,0.0,2.8,1.8,2.8,0.0,0,0.0,0,2,8
392,2015-10-31,London Irish,14,Saracens,24,Allianz Park,away,Greg Garner,38,L,Sat,Oct,2015-16,19.6,36.8,36.6,15.0,0.2,0.6,0.4,0.2,2.2,1.0,2.2,0.0,4.0,2.4,4.0,0.0,4.2,3.6,2.8,0.0,1.0,0.8,2.8,0.0,0,0.0,1,10,4
219,2015-10-31,Saracens,24,London Irish,14,Allianz Park,home,Greg Garner,38,W,Sat,Oct,2015-16,36.6,15.0,19.6,36.8,0.4,0.2,0.2,0.6,4.2,3.6,2.8,0.0,1.0,0.8,2.8,0.0,2.2,1.0,2.2,0.0,4.0,2.4,4.0,0.0,1,1.0,0,4,10
21,2015-10-31,Harlequins,38,Bath,28,The Recreation Ground,away,Matthew Carley,66,W,Sat,Oct,2015-16,23.4,26.0,28.2,20.2,0.6,0.6,0.4,0.4,2.4,1.2,3.0,0.0,2.8,1.8,2.8,0.0,3.2,2.8,2.2,0.0,2.0,1.2,2.6,0.0,1,0.0,0,8,2
179,2015-11-01,Wasps,16,Leicester,24,Welford Road,away,Tim Wigglesworth,40,L,Sun,Nov,2015-16,26.8,26.0,21.6,23.4,0.6,0.6,0.0,0.4,2.2,1.6,4.2,0.0,2.4,1.6,3.4,0.2,1.6,0.8,4.0,0.0,2.0,1.6,3.4,0.0,0,1.0,1,6,3
432,2015-11-01,Leicester,24,Wasps,16,Welford Road,home,Tim Wigglesworth,40,W,Sun,Nov,2015-16,21.6,23.4,26.8,26.0,0.0,0.4,0.6,0.6,1.6,0.8,4.0,0.0,2.0,1.6,3.4,0.0,2.2,1.6,4.2,0.0,2.4,1.6,3.4,0.2,1,1.0,1,3,6
275,2015-11-01,Exeter,41,Newcastle,3,Kingston Park,away,Ian Tempest,44,W,Sun,Nov,2015-16,30.4,20.4,29.6,35.6,0.8,0.2,0.8,0.6,3.8,2.4,2.0,0.2,1.8,1.2,3.0,0.0,3.2,2.6,2.8,0.0,3.8,2.6,3.8,0.0,1,1.0,0,5,11
313,2015-11-01,Sale,20,Northampton,13,AJ Bell Stadium,home,Andrew Small,33,W,Sun,Nov,2015-16,20.6,30.2,27.6,16.0,0.6,0.8,0.6,0.0,2.8,1.2,1.4,0.0,4.0,2.4,1.8,0.0,2.8,2.0,3.2,0.0,1.2,0.8,2.6,0.2,1,1.0,1,7,1
351,2015-11-01,Northampton,13,Sale,20,AJ Bell Stadium,away,Andrew Small,33,L,Sun,Nov,2015-16,27.6,16.0,20.6,30.2,0.6,0.0,0.6,0.8,2.8,2.0,3.2,0.0,1.2,0.8,2.6,0.2,2.8,1.2,1.4,0.0,4.0,2.4,1.8,0.0,0,1.0,1,1,7
60,2015-11-01,Newcastle,3,Exeter,41,Kingston Park,home,Ian Tempest,44,L,Sun,Nov,2015-16,29.6,35.6,30.4,20.4,0.8,0.6,0.8,0.2,3.2,2.6,2.8,0.0,3.8,2.6,3.8,0.0,3.8,2.4,2.0,0.2,1.8,1.2,3.0,0.0,0,0.0,1,11,5
